FAC_NO,FAC_NAME,BEG_DATE,END_DATE,DAY_PER,DATA_IND,AUDIT_IND,COUNTY,HSA,HFPA,TYPE_CNTRL,TYPE_CARE,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,CEO_TITLE,WEB_SITE,OWNER,RPT_PREP,ORG_NAME,ER_DESIG,MCAR_PRO#,MCAL_PRO#,REG_MCAL#,BED_LIC,BED_AVL,BED_STF,DAY_MCAR_TR,DAY_MCAR_MC,DAY_MCAL_TR,DAY_MCAL_MC,DAY_CNTY,DAY_THRD_TR,DAY_THRD_MC,DAY_OTH_IND,DAY_OTH,DAY_TOT,DIS_MCAR_TR,DIS_MCAR_MC,DIS_MCAL_TR,DIS_MCAL_MC,DIS_CNTY,DIS_THRD_TR,DIS_THRD_MC,DIS_OTH_IND,DIS_OTH,DIS_TOT,BED_ACUTE,BED_PSYCH,BED_CHEM,BED_REHAB,BED_LTC,BED_RESDNT,DAY_ACUTE,DAY_PSYCH,DAY_CHEM,DAY_REHAB,DAY_LTC,DAY_RESDNT,DIS_ACUTE,DIS_PSYCH,DIS_CHEM,DIS_REHAB,DIS_LTC,DIS_RESDNT,OCC_LIC,OCC_AVL,ALOS_ALL,ALOS_EXLTC,BAS_NURSRY,DAY_NURSRY,DIS_NURSRY,VIS_MCAR_TR,VIS_MCAR_MC,VIS_MCAL_TR,VIS_MCAL_MC,VIS_CNTY,VIS_THRD_TR,VIS_THRD_MC,VIS_OTH_IND,VIS_OTH,VIS_TOT,VIS_ER,VIS_CLIN,VIS_HOME,VIS_REF_OP,DAYS_PIPS,OP_ROOM,OP_MIN_IP,OP_MIN_OP,SURG_IP,SURG_OP,NAT_ BIRTHS,C_SECTIONS,GR_PT_REV,DED_FR_REV,TOT_CAP_REV,NET_PT_REV,OTH_OP_REV,TOT_OP_EXP,NET_FRM_OP,NONOP_REV,NONOP_EXP,INC_TAX,NET_INCOME,GR_REV_DLY,GR_REV_AMB,GR_REV_ANC,GR_IP_MCAR_TR,GR_IP_MCAR_MC,GR_IP_MCAL_TR,GR_IP_MCAL_MC,GR_IP_CNTY,GR_IP_THRD_TR,GR_IP_THRD_MC,GR_IP_OTH_IND,GR_IP_OTH,GR_IP_TOT,GR_OP_MCAR_TR,GR_OP_MCAR_MC,GR_OP_MCAL_TR,GR_OP_MCAL_MC,GR_OP_CNTY,GR_OP_THRD_TR,GR_OP_THRD_MC,GR_OP_OTH_IND,GR_OP_OTH,GR_OP_TOT,C_ADJ_MCAR_TR,C_ADJ_MCAR_MC,C_ADJ_MCAL_TR,C_ADJ_MCAL_MC,DISP_855,C_ADJ_CNTY,C_ADJ_THRD_TR,C_ADJ_THRD_MC,BAD_DEBT,CHAR_OTH,SUB_INDGNT,DED_OTH,CAP_REV_MCAR,CAP_REV_MCAL,CAP_REV_THRD,NETRV_MCAR_TR,NETRV_MCAR_MC,NETRV_MCAL_TR,NETRV_MCAL_MC,NETRV_CNTY,NETRV_THRD_TR,NETRV_THRD_MC,NETRV_OTH_IND,NETRV_OTH,INTER_TFR,CONTRIBTNS,INC_INVEST,CNTY_APPRO,EXP_DLY,EXP_AMB,EXP_ANC,EXP_PIP,EXP_POP,EXP_RES,EXP_ED,EXP_GEN,EXP_FISC,EXP_ADM,EXP_UNASSG,EXP_SAL,EXP_BEN,EXP_PHYS,EXP_OTHPRO,EXP_SUPP,EXP_PURCH,EXP_DEPRE,EXP_LEASES,EXP_INSUR,EXP_INTRST,EXP_OTH,CUR_ASST,ASST_LIMTD,NET_PPE,CONST_PROG,INV_OTH,INTAN_ASST,TOT_ASST,CUR_LIAB,DEF_CRED,NET_LTDEBT,EQUITY,LIAB_EQ,CASH,ACCTS_ REC,ALLOW_UNCOLL,BLDGS,EQUIPMENT,TOT_PPE,ACC_DEPRE,MORT_PAY,CAP_LEASE,BOND_PAY,TOT_LTDEBT,CUR_MAT,INTER-REC,INTER_PAY,HOSP_FTE,NURS_FTE,PROD_HRS,NON_PRD_HR,PAID_HRS,MED_STAFF,STDNT_FTE,PRD_HR_MGT,PRD_HR_TCH,PRD_HR_RN,PRD_HR_LVN,PRD_HR_AID,PRD_HR_CLR,PRD_HR_ENV,PRD_HR_OTH,CNT_HR_RN,CNT_HR_OTH,PRD_HR_DLY,PRD_HR_AMB,PRD_HR_ANC,PRD_HR_ED,PRD_HR_GEN,PRD_HR_FIS,PRD_HR_ADM,PD_HR_DLY,PD_HR_AMB,PD_HR_ANC,PD_HR_ED,PD_HR_GEN,PD_HR_FIS,PD_HR_ADM,YEAR,Year,Income_by_year
106374049,SHARP MCDONALD CENTER,2020-10-01,2021-09-30,365,Audited,Incl. Ind. Audit Adj.,San Diego,14,1416,Non-Profit,Specialty,Comparable,,619-576-1200,7989 LINDA VISTA ROAD,SAN DIEGO,92123-1489,TRISHA KHALEGHI,CEO,WWW.SHARP.COM,SHARP HEALTHCARE,MILDRED A. REYES,SHARP HEALTHCARE,,,,,16,16,11,,437.0,,,,,3177.0,92.0,95.0,3801,,28.0,,,,,230.0,6.0,6.0,270,,,16.0,,,,,,3801.0,,,,,,270.0,,,,65.1,65.1,14.1,14.1,,,,,134.0,,,,37.0,3414.0,67.0,58.0,3710.0,,,,,,,,,,,,,9998390,6392242.0,75537.0,3681685,15020.0,4200083,-503378.0,621132.0,,,117754.0,4420410,3698612.0,1879368.0,,705714.0,,,,,4708265.0,102317.0,105335.0,5621631.0,,149059.0,,,,39273.0,3993291.0,106936.0,88200.0,4376759.0,,821460.0,,,,,36255.0,5118837.0,124608.0,209253.0,,81829.0,75537.0,,,,108850.0,,,,3018.0,3486117.0,,83700.0,2351293.0,,614458.0,,1683161.0,613662.0,240463.0,,,,,581058.0,58680.0,871730.0,151329.0,1974979.0,768004.0,100087.0,2770.0,236741.0,904446.0,67701.0,70157.0,11327.0,5889.0,57982.0,14828793.0,29298.0,1200409.0,1136832.0,,,17195332.0,406695.0,2335.0,137271.0,16649031.0,17195332.0,550.0,1761568.0,-924889.0,1060744.0,115793.0,2072945.0,872536.0,,,,137271.0,,13987384.0,,22.0,6.0,40159.0,4957.0,45116.0,56.0,,1830.0,20958.0,11941.0,,,3477.0,1953.0,,,,21669.0,8536.0,,,2660.0,1406.0,5888.0,24024.0,9912.0,,,2821.0,1684.0,6675.0,2020,2020,3221071110.0
106370694,SHARP MEMORIAL HOSPITAL,2020-10-01,2021-09-30,365,Audited,Incl. Ind. Audit Adj.,San Diego,14,1416,Non-Profit,General,Comparable,,858-939-3400,7901 FROST STREET,SAN DIEGO,92123-1489,TIM SMITH,CEO,WWW.SHARP.COM,SHARP HEALTHCARE,MILDRED A. REYES,SHARP HEALTHCARE,2.0,05-0100,HSC30100F,ZZT30100F,862,665,440,26629.0,26742.0,21320.0,24074.0,40.0,6390.0,54137.0,851.0,285.0,160468,4882.0,5524.0,2183.0,5243.0,13.0,1291.0,11874.0,307.0,118.0,31435,832.0,,,30.0,,,152756.0,,,7712.0,,,30996.0,,,439.0,,,51.0,66.1,5.1,5.1,,,,58801.0,106749.0,8309.0,34306.0,,8868.0,128591.0,5293.0,169.0,351086.0,97673.0,73632.0,100124.0,82740.0,,38.0,2801698.0,1806353.0,6829.0,17537.0,4723.0,2591.0,5959235561,4971706248.0,303405966.0,1290935279,40565366.0,1140734646,190765999.0,201603530.0,947186.0,,391422343.0,1503958377,708559811.0,3746717373.0,694050992.0,690528380.0,415593695.0,554425972.0,1440181.0,133290026.0,1189503687.0,24260352.0,9193751.0,3712287036.0,343892560.0,457056831.0,57515532.0,223526791.0,,47056191.0,1086966768.0,29855092.0,1078760.0,2246948525.0,887717699.0,1103695108.0,357548639.0,635234328.0,,1258929.0,150726730.0,1741397350.0,8474520.0,73115457.0,,12537488.0,89164376.0,,214241590.0,150225853.0,133054479.0,106346776.0,132932234.0,181252.0,29619487.0,737623532.0,,951666.0,-22926779.0,,200090716.0,,207167327.0,94194100.0,410683524.0,,,4809710.0,3173969.0,163471004.0,18744135.0,192736946.0,45753931.0,371583056.0,159623158.0,16234273.0,15053567.0,196775996.0,239182734.0,42555531.0,7301582.0,4352418.0,8534943.0,79537388.0,3153519125.0,59603090.0,317713240.0,85132578.0,105668.0,,3616073701.0,135419273.0,25621.0,348551404.0,3132077403.0,3616073701.0,721705.0,663342618.0,-495857111.0,599214003.0,182378854.0,800058941.0,482345701.0,,5055439.0,297569618.0,353021217.0,4469813.0,2894742093.0,,3865.0,1536.0,6987549.0,1167074.0,8154623.0,1429.0,,254108.0,2035238.0,2800023.0,34531.0,269560.0,1119145.0,78552.0,281334.0,91528.0,23530.0,2256622.0,1012526.0,2147227.0,86412.0,615204.0,133099.0,724174.0,2627457.0,1177221.0,2576560.0,92071.0,698573.0,153096.0,816119.0,2020,2020,3221071110.0
106370745,SHARP MESA VISTA HOSPITAL,2020-10-01,2021-09-30,365,Audited,Incl. Ind. Audit Adj.,San Diego,14,1416,Non-Profit,Psychiatric,Comparable,,858-694-8345,7850 VISTA HILL  AVENUE,SAN DIEGO,92123-1489,TRISHA KHALEGHI,CEO,WWW.SHARP.COM,SHARP HEALTHCARE,MILDRED A. REYES,SHARP HEALTHCARE,,05-4145,HSC30100F,,159,159,108,5846.0,4633.0,2866.0,,14445.0,1634.0,9423.0,295.0,4.0,39146,490.0,333.0,337.0,,1272.0,301.0,1589.0,69.0,2.0,4393,,145.0,14.0,,,,,34947.0,4199.0,,,,,3710.0,683.0,,,,67.5,67.5,8.9,8.9,,,,23388.0,5229.0,35.0,,23.0,18187.0,26780.0,134.0,384.0,74160.0,98.0,,,74160.0,,,,,,,,,369955432,297717256.0,1490219.0,73728395,2127003.0,93829983,-17974585.0,13005282.0,,,-4969303.0,238662228,554928.0,130738276.0,39158198.0,31294641.0,19180101.0,,95391891.0,10813874.0,61365319.0,1784187.0,22671.0,259010882.0,29817692.0,7900051.0,203476.0,,101837.0,27610325.0,44396242.0,237245.0,677682.0,110944550.0,56118118.0,35285790.0,14890784.0,,,78838934.0,31190825.0,73258823.0,577529.0,6824189.0,,732264.0,1490219.0,,,12857772.0,5399121.0,3077031.0,,13267799.0,7233374.0,31787696.0,,105602.0,20575485.0,,12846107.0,,32259297.0,2324017.0,16466597.0,,,,,18109068.0,1560206.0,18575096.0,4535702.0,45993647.0,19025733.0,3040507.0,8931.0,3100452.0,15773708.0,3080154.0,721509.0,644079.0,519674.0,1921589.0,222834070.0,,14476745.0,2572793.0,,,239883608.0,11770966.0,13373.0,20141959.0,207957310.0,239883608.0,4565.0,44663177.0,-31106038.0,39296685.0,3245249.0,43811401.0,29334656.0,,2101316.0,14781221.0,20156479.0,14520.0,208458543.0,,514.0,149.0,929477.0,140397.0,1069874.0,178.0,,52177.0,448469.0,272054.0,37206.0,1321.0,54715.0,36853.0,26682.0,,,441502.0,,182402.0,,140238.0,18476.0,146859.0,513826.0,,211093.0,,157783.0,20637.0,166535.0,2020,2020,3221071110.0
106450940,SHASTA REGIONAL MEDICAL CENTER,2021-01-01,2021-12-31,365,Audited,Incl. Ind. Audit Adj.,Shasta,1,209,Investor,General,Comparable,,530-244-5400,1100 BUTTE STREET,REDDING,96001,CASEY FATCH,CEO,WWW.SHASTAREGIONAL.COM,PRIME HEALTHCARE SERVICES,JEFFREY N. BROWN,HOSPITAL MANAGEMENT SERVICES,,05-0764,,HSP30132J,226,226,95,16976.0,2311.0,4526.0,4867.0,,1845.0,3232.0,5.0,141.0,33903,3324.0,340.0,385.0,1090.0,,383.0,726.0,1.0,59.0,6308,205.0,21.0,,,,,27623.0,6280.0,,,,,5895.0,413.0,,,,,41.1,41.1,5.4,5.4,,,,19763.0,2164.0,5603.0,20085.0,,6777.0,4077.0,33.0,2098.0,60600.0,51877.0,,,12368.0,,7.0,190729.0,140118.0,1618.0,1590.0,,,909572816,743423704.0,,166149112,12147400.0,171842719,6453793.0,145991.0,324938.0,,6274846.0,125560340,86136629.0,697875847.0,314707001.0,34312398.0,61723151.0,92049240.0,,38922976.0,25513775.0,264456.0,3023635.0,570516632.0,154455091.0,11612342.0,23001049.0,76104772.0,,43511693.0,23967586.0,106452.0,6297199.0,339056184.0,395268019.0,38691491.0,67568758.0,136172758.0,,,10019585.0,4365766.0,7909147.0,4372321.0,,79055859.0,,,,69637177.0,6623243.0,16324277.0,31635393.0,,25463100.0,13665996.0,40800.0,2759126.0,,,,,31462888.0,11741843.0,54809002.0,,,,,20739718.0,3895758.0,32316216.0,16877294.0,52808585.0,21807805.0,9197528.0,8752431.0,27332635.0,15336859.0,14751858.0,1233745.0,729337.0,275772.0,19616164.0,118807008.0,,21858810.0,808109.0,548533.0,,142022460.0,71705941.0,,8622110.0,61694409.0,142022460.0,13781959.0,118555796.0,-99118332.0,,30900483.0,73874939.0,52016129.0,,15284092.0,,15284092.0,6661982.0,58819359.0,,641.0,265.0,1270419.0,111239.0,1381658.0,121.0,,118816.0,397520.0,376715.0,9184.0,123212.0,106034.0,60732.0,30713.0,41852.0,5641.0,375971.0,114925.0,354125.0,,217583.0,65795.0,142020.0,415642.0,122639.0,388926.0,,233377.0,70512.0,150562.0,2021,2021,2797901180.0
106344114,SHRINERS HOSPITAL FOR CHILDREN - NORTHERN CALIFORNIA,2021-01-01,2021-12-31,365,Audited,Excl. Ind. Audit Adj.,Sacramento,2,311,Non-Profit,Children,Other Non-Comparable,,916-453-2000,2425 STOCKTON BOULEVARD.,SACRAMENTO,95817,DEBBIE RUBENS,INTERIM ADMINSTRATOR,WWW.SHRINERSCHILDRENS.ORG,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CA,BRIAN MIJARES,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CA,,05-3311,,,80,50,21,,,2789.0,534.0,,200.0,1825.0,1705.0,,7053,,,381.0,180.0,,29.0,365.0,109.0,,1064,60.0,,,20.0,,,5728.0,,,1325.0,,,982.0,,,82.0,,,24.2,38.6,6.6,6.6,,,,1.0,,5052.0,9745.0,,698.0,7170.0,982.0,,23648.0,,22591.0,,,,5.0,127294.0,75591.0,773.0,1057.0,,,150958300,118064740.0,,32893560,24099474.0,104310353,-47317319.0,9614745.0,,,-37702574.0,27994151,14220229.0,108743920.0,,,34992040.0,9653280.0,,3468568.0,29571750.0,18502172.0,,96187810.0,20699.0,,12395294.0,21970512.0,,1410423.0,16536760.0,2436802.0,,54770490.0,20699.0,,36767728.0,23323179.0,,,3273469.0,33740691.0,,20938974.0,,,,,,,,10619606.0,8300613.0,,1605522.0,12367819.0,,,30210445.0,9614745.0,,,,,,,,,,,,,,,,,,,,,,,,,8063736.0,,60853250.0,1956882.0,,,70873868.0,14715054.0,962973.0,,55195841.0,70873868.0,6153.0,,,112227180.0,43429715.0,162587450.0,101734200.0,,,,,,,,,,,,,30.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,2021,2021,2797901180.0
106342392,SIERRA VISTA HOSPITAL,2021-01-01,2021-12-31,365,Audited,Incl. Ind. Audit Adj.,Sacramento,2,311,Investor,Psychiatric,Comparable,,916-288-0300,8001 BRUCEVILLE ROAD,SACRAMENTO,96823,TAMI BROOKS,CEO,WWW.SIERRAVISTAHOSPITAL.COM,"UHS OF DELAWARE, INC.",RUTH ANN SMOTHERMAN,"UHS OF DELAWARE, INC.",,05-4087,HSC34087G,,171,171,161,4910.0,2852.0,6082.0,,29380.0,1730.0,11897.0,629.0,2.0,57482,324.0,241.0,524.0,,2060.0,222.0,1716.0,57.0,1.0,5145,,171.0,,,,,,57482.0,,,,,,5145.0,,,,,92.1,92.1,11.2,11.2,,,,327.0,600.0,,,,945.0,7487.0,,69.0,9428.0,,,,,,,,,,,,,113234160,49767158.0,,63467002,28818.0,44614953,18880867.0,20523.0,99545.0,638045.0,18163800.0,100606100,9753960.0,2874100.0,8838000.0,5133600.0,10947600.0,,52884000.0,3027500.0,20655206.0,1395844.0,3600.0,102885350.0,310200.0,677400.0,,,,709200.0,8581810.0,,70200.0,10348810.0,2742097.0,1751496.0,6240842.0,,-161669.0,24823790.0,1201975.0,10461886.0,1207974.0,1395844.0,,102923.0,,,,6300176.0,3990936.0,4742655.0,,27452649.0,2488908.0,18418912.0,,72766.0,,,,,22546110.0,1648360.0,1117852.0,,,,,6377461.0,2652361.0,7887526.0,2385283.0,23792914.0,4040413.0,5773693.0,,1638142.0,4508378.0,1787932.0,162983.0,563833.0,,2346665.0,16629299.0,,24562055.0,882554.0,121506799.0,479417.0,164060124.0,4056127.0,511786.0,,159492211.0,164060124.0,1316867.0,22767397.0,-7929613.0,31546183.0,7745801.0,42087283.0,17525228.0,,,,,,120824233.0,,295.0,78.0,532679.0,81450.0,614129.0,16.0,,91827.0,203569.0,141404.0,21430.0,,44509.0,16328.0,13612.0,,,318521.0,18039.0,,,84153.0,47587.0,64379.0,374136.0,20627.0,,,93919.0,54008.0,71439.0,2021,2021,2797901180.0
106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,2021-01-01,2021-12-31,365,Audited,Excl. Ind. Audit Adj.,San Luis Obispo,8,801,Investor,General,Comparable,,805-546-7600,1010 MURRAY AVENUE,SAN LUIS OBISPO,93405,MARK LISA,CEO,WWW.SIERRAVISTAREGIONAL.COM,TENET HEALTHCARE CORPORATION,MARIBEL SOLLER,TENET HEALTHSYSTEM MEDICAL INC.,3.0,05-0506,,,162,104,63,6732.0,2101.0,1988.0,5747.0,4.0,433.0,6811.0,84.0,68.0,23968,1361.0,436.0,270.0,1005.0,2.0,92.0,1709.0,17.0,31.0,4923,162.0,,,,,,23968.0,,,,,,4923.0,,,,,,40.5,63.1,4.9,4.9,17.0,1866.0,961.0,8632.0,2278.0,978.0,8216.0,1.0,1246.0,14279.0,26.0,1200.0,36856.0,21584.0,102.0,,15594.0,,9.0,204120.0,199170.0,1689.0,2032.0,675.0,377.0,1153545164,974868494.0,,178676670,-1422631.0,164757723,12496316.0,486416.0,68365.0,,12914367.0,269818058,156787406.0,726939700.0,220432339.0,71078108.0,53902637.0,166534704.0,111734.0,18506778.0,212228383.0,2956046.0,2816714.0,748567443.0,97930295.0,38387100.0,10234900.0,75531960.0,8020.0,20451825.0,152447755.0,595568.0,9390298.0,404977721.0,284714835.0,98973225.0,52541601.0,216272069.0,,113655.0,34203748.0,265575520.0,8192975.0,3726207.0,-68853.0,10623512.0,,,,33647799.0,10491983.0,11420125.0,25794595.0,74952.0,4316144.0,92929854.0,1218.0,,,,194783.0,,31430237.0,16483866.0,55191920.0,,,,,21153786.0,10208581.0,23213594.0,7075739.0,54002455.0,23991756.0,12252184.0,5453342.0,21514543.0,24741650.0,7105792.0,1164033.0,1149058.0,136367.0,13246543.0,61546095.0,,58787088.0,316590.0,181512967.0,10013777.0,312176517.0,35906140.0,556642.0,666361.0,275047374.0,312176517.0,600.0,102582569.0,-71808057.0,83130426.0,36546629.0,133406317.0,74619229.0,,2213375.0,,2213375.0,1547014.0,181323577.0,,538.0,234.0,978573.0,170587.0,1149160.0,389.0,,123114.0,182718.0,361400.0,,97818.0,156870.0,12478.0,14043.0,28223.0,1909.0,344390.0,82881.0,342176.0,,78095.0,42864.0,88167.0,404871.0,93909.0,404622.0,,90342.0,50035.0,105381.0,2021,2021,2797901180.0
106301258,SOUTH COAST GLOBAL MEDICAL CENTER,2021-01-01,2021-12-31,365,Audited,Excl. Ind. Audit Adj.,Orange,13,1015,Investor,General,Comparable,,714-754-5454,2701 SOUTH BRISTOL STREET,SANTA ANA,92704,PETER BARONOFF,CEO,HTTPS://SOUTHCOAST-GMC.COM,KPC HEALTHCARE INC.,TODD SCHROEDER,MOSS ADAMS LLP,,05-0747,HSC30535I,HSP30535I,178,178,81,6632.0,1114.0,2768.0,15263.0,,17.0,737.0,6.0,266.0,26803,618.0,238.0,666.0,564.0,,4.0,185.0,2.0,67.0,2344,109.0,23.0,,,46.0,,8281.0,5059.0,,,13463.0,,2059.0,268.0,,,17.0,,41.3,41.3,11.4,5.7,21.0,791.0,514.0,472.0,977.0,2782.0,5896.0,,203.0,1425.0,51.0,1631.0,13437.0,11878.0,,,2390.0,,3.0,109228.0,44089.0,731.0,637.0,360.0,286.0,242572770,193361365.0,,49211405,1090558.0,63737845,-13435882.0,,,,-13435882.0,55679107,44940079.0,141953584.0,30176292.0,10326055.0,30792968.0,101353697.0,,237756.0,9558593.0,84226.0,4184900.0,186714487.0,1724331.0,3600127.0,11150949.0,25826489.0,,720684.0,7063451.0,160179.0,5612073.0,55858283.0,20028173.0,8089165.0,37725708.0,112226806.0,-4912357.0,,791384.0,9193652.0,6576039.0,1106264.0,,2536531.0,,,,11872450.0,4987017.0,5362892.0,18721054.0,,167056.0,7428392.0,,672544.0,13410117.0,,,,20075651.0,4207182.0,14753021.0,,,,,9622971.0,1382599.0,10982765.0,2713656.0,26816363.0,8720239.0,1795449.0,2234555.0,5703518.0,12335506.0,395340.0,1810233.0,277744.0,98075.0,3550823.0,16442952.0,,1471021.0,497319.0,,,18411292.0,11121094.0,,-54395.0,7344593.0,18411292.0,,38100429.0,-24488032.0,,2095685.0,4783943.0,3312922.0,,367145.0,,367145.0,421540.0,,,317.0,162.0,578984.0,89749.0,668733.0,354.0,,37201.0,104673.0,195424.0,49992.0,91946.0,62448.0,9340.0,18115.0,,9845.0,288528.0,38488.0,126405.0,,70376.0,19553.0,35634.0,339628.0,43782.0,143673.0,,79121.0,21893.0,40636.0,2021,2021,2797901180.0
106190380,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,2020-10-01,2021-09-30,365,Audited,Excl. Ind. Audit Adj.,Los Angeles,11,925,Investor,General,Comparable,,323-462-2271,6245 DE LONGPRE AVENUE,HOLLYWOOD,90028,MICHAEL KLEPIN,CEO,SCH-HOLLYWOOD.COM,"PROSPECT MEDICAL HOLDINGS, INC.",RAMZI FADAYEL,"TOYON ASSOCIATES, INC.",,05-0135,HSC30135I,HSP30135I,612,612,307,29289.0,8515.0,33035.0,31039.0,,1923.0,4397.0,234.0,829.0,109261,4797.0,1331.0,5793.0,5265.0,,459.0,1057.0,43.0,149.0,18894,379.0,162.0,18.0,32.0,21.0,,56970.0,37276.0,5050.0,4009.0,5956.0,,10877.0,6474.0,1180.0,327.0,36.0,,48.9,48.9,5.8,5.5,,,,3896.0,2017.0,1897.0,12368.0,,791.0,3654.0,863.0,1563.0,27049.0,23019.0,371.0,,10123.0,6295.0,11.0,207303.0,170231.0,2149.0,1660.0,,,1258953884,948483336.0,28859428.0,339329976,1507304.0,383256550,-42419270.0,1881294.0,1823827.0,,-42361803.0,453866103,55061823.0,750025958.0,323407407.0,97780838.0,137702014.0,436201302.0,,10313152.0,67480702.0,2936471.0,10471618.0,1086293504.0,27630024.0,13989385.0,10185925.0,79381704.0,,4543230.0,25977930.0,3896795.0,7055387.0,172660380.0,291006738.0,106925078.0,55535008.0,410131078.0,-20463372.0,,6370969.0,62914661.0,11758108.0,7684651.0,,16620417.0,6930626.0,21928802.0,,54763931.0,9965184.0,95309807.0,141785568.0,,8021201.0,28794192.0,,690093.0,,,,,74730270.0,14891591.0,56007307.0,30113722.0,,,,35904777.0,20511239.0,137771612.0,13326032.0,109231913.0,25259320.0,6743365.0,15826359.0,27627532.0,127476773.0,7252597.0,2890396.0,2518053.0,102410.0,58327832.0,265905775.0,,49645559.0,9508003.0,,21616544.0,346675881.0,177972063.0,16461334.0,8893005.0,143349479.0,346675881.0,601419.0,203413449.0,-162056443.0,30727971.0,55727717.0,102970112.0,53324553.0,,1400459.0,,9254667.0,361662.0,109720303.0,,1556.0,721.0,2979070.0,385652.0,3364722.0,670.0,,139651.0,239784.0,972430.0,193835.0,214323.0,20034.0,74075.0,997346.0,118401.0,9191.0,1583709.0,154730.0,479195.0,,377732.0,88046.0,295658.0,1786270.0,169669.0,552530.0,,426210.0,99902.0,330141.0,2020,2020,3221071110.0
106334068,SOUTHWEST HEALTHCARE SYSTEM - MURRIETA,2021-01-01,2021-12-31,365,Audited,Incl. Ind. Audit Adj.,Riverside,12,1109,Investor,General,Comparable,,951-696-6000,25500 MEDICAL CENTER DRIVE,MURRIETA,92362,JARED GILES,CEO,,"UNIVERSAL HEALTH SERVICES, INC.",JEFFREY N. BROWN,HOSPITAL MANAGEMENT SERVICES,2.0,05-0701,HSC30701F,,242,242,188,11058.0,19427.0,5058.0,15261.0,,2706.0,13656.0,63.0,734.0,67963,1944.0,3784.0,799.0,3814.0,,759.0,4181.0,14.0,261.0,15556,242.0,,,,,,67963.0,,,,,,15556.0,,,,,,76.9,76.9,4.4,4.4,15.0,5055.0,3100.0,5408.0,11369.0,3523.0,34456.0,,5769.0,26945.0,248.0,6764.0,94482.0,94659.0,,,8077.0,,9.0,745196.0,511930.0,3569.0,2853.0,2352.0,748.0,2048308168,1673855272.0,,374452896,5543446.0,337207198,42789144.0,4685611.0,,,47474755.0,379593301,487363779.0,1181351088.0,195844853.0,350828663.0,78180093.0,244226057.0,,43591697.0,252745209.0,902033.0,15686132.0,1182004737.0,63462405.0,166538913.0,28547136.0,253922737.0,,53479193.0,249526343.0,1043691.0,49783013.0,866303431.0,218840881.0,417540943.0,78799350.0,453775831.0,,,79154672.0,346989716.0,30482366.0,2820827.0,,45450686.0,,,,36531934.0,91949143.0,26282262.0,36672303.0,,16413018.0,144759108.0,1942288.0,19902840.0,,,182995.0,,73687567.0,27622751.0,88062309.0,,,,,31941976.0,6869920.0,86066437.0,22956238.0,101779597.0,40842750.0,5891803.0,32172653.0,52157492.0,35511494.0,15262598.0,5909055.0,5059255.0,,42620501.0,90322133.0,,207845625.0,,258999416.0,5027761.0,562194935.0,60820225.0,,,501374710.0,562194935.0,8056.0,135286842.0,-78752650.0,206658415.0,133563939.0,358369277.0,150523652.0,,,,,,258990062.0,7544252.0,1171.0,486.0,2251328.0,284080.0,2535408.0,451.0,,332850.0,549915.0,772206.0,3.0,140403.0,195401.0,161159.0,,97271.0,2120.0,792971.0,254305.0,542627.0,,354565.0,80089.0,226771.0,886616.0,289044.0,625583.0,,396840.0,91514.0,245811.0,2021,2021,2797901180.0
